"LA_code","LA_name","LSOA_code","LSOA_name","house_price"
"E06000035","Medway","E01016111","Medway 015E",101000
"E06000035","Medway","E01016019","Medway 015C",162500
"E06000035","Medway","E01016064","Medway 020C",165000
"E06000035","Medway","E01016018","Medway 022A",165500
"E06000035","Medway","E01016024","Medway 022C",166000
"E06000035","Medway","E01016061","Medway 020A",171000
"E06000035","Medway","E01016031","Medway 012A",173000
"E06000035","Medway","E01016049","Medway 012D",174000
"E06000035","Medway","E01016069","Medway 020D",174250
"E06000035","Medway","E01016170","Medway 038E",174500
"E06000035","Medway","E01016041","Medway 012B",180000
"E06000035","Medway","E01016063","Medway 020B",180000
"E06000035","Medway","E01016039","Medway 009D",183000
"E06000035","Medway","E01016032","Medway 010B",184500
"E06000035","Medway","E01016062","Medway 022D",185000
"E06000035","Medway","E01032798","Medway 007E",185000
"E06000035","Medway","E01016021","Medway 021B",186000
"E06000035","Medway","E01016023","Medway 022B",187000
"E06000035","Medway","E01016035","Medway 007A",190000
"E06000035","Medway","E01016110","Medway 015D",190000
"E06000035","Medway","E01016129","Medway 014B",191000
"E06000035","Medway","E01016140","Medway 006D",192500
"E06000035","Medway","E01016036","Medway 009B",193750
"E06000035","Medway","E01016016","Medway 015A",195000
"E06000035","Medway","E01016045","Medway 012C",195000
"E06000035","Medway","E01016044","Medway 016A",195000
"E06000035","Medway","E01016098","Medway 025D",195000
"E06000035","Medway","E01016017","Medway 015B",196000
"E06000035","Medway","E01016037","Medway 009C",196500
"E06000035","Medway","E01016033","Medway 009A",200000
"E06000035","Medway","E01016046","Medway 016B",200000
"E06000035","Medway","E01016047","Medway 016C",200000
"E06000035","Medway","E01016071","Medway 001B",200000
"E06000035","Medway","E01016038","Medway 010D",202888
"E06000035","Medway","E01016042","Medway 013B",203000
"E06000035","Medway","E01016022","Medway 021C",206500
"E06000035","Medway","E01016025","Medway 027A",210000
"E06000035","Medway","E01016048","Medway 016D",210000
"E06000035","Medway","E01016056","Medway 038B",210000
"E06000035","Medway","E01016078","Medway 034A",210000
"E06000035","Medway","E01016120","Medway 026B",210000
"E06000035","Medway","E01016178","Medway 013E",210750
"E06000035","Medway","E01016097","Medway 025C",211250
"E06000035","Medway","E01016020","Medway 021A",212000
"E06000035","Medway","E01016141","Medway 006E",212500
"E06000035","Medway","E01016171","Medway 037C",212800
"E06000035","Medway","E01016040","Medway 013A",215000
"E06000035","Medway","E01016083","Medway 031D",215000
"E06000035","Medway","E01016154","Medway 011B",215000
"E06000035","Medway","E01016034","Medway 010C",217500
"E06000035","Medway","E01016158","Medway 011E",217750
"E06000035","Medway","E01016160","Medway 018A",218500
"E06000035","Medway","E01016084","Medway 031E",219500
"E06000035","Medway","E01016153","Medway 008C",219600
"E06000035","Medway","E01016156","Medway 011C",220000
"E06000035","Medway","E01016137","Medway 006C",221500
"E06000035","Medway","E01016099","Medway 036B",222000
"E06000035","Medway","E01016102","Medway 025E",225000
"E06000035","Medway","E01016159","Medway 019A",225000
"E06000035","Medway","E01016114","Medway 017B",226000
"E06000035","Medway","E01016080","Medway 034B",227000
"E06000035","Medway","E01016161","Medway 018B",227000
"E06000035","Medway","E01016118","Medway 017D",227500
"E06000035","Medway","E01016059","Medway 031B",230000
"E06000035","Medway","E01016107","Medway 032D",230000
"E06000035","Medway","E01016127","Medway 024B",230000
"E06000035","Medway","E01016146","Medway 004A",230000
"E06000035","Medway","E01016164","Medway 018E",230000
"E06000035","Medway","E01016177","Medway 013D",230000
"E06000035","Medway","E01016150","Medway 011A",231000
"E06000035","Medway","E01016117","Medway 014A",232250
"E06000035","Medway","E01016055","Medway 038A",232500
"E06000035","Medway","E01016068","Medway 027E",232500
"E06000035","Medway","E01016113","Medway 017A",233000
"E06000035","Medway","E01016057","Medway 038C",235000
"E06000035","Medway","E01016077","Medway 003D",235000
"E06000035","Medway","E01016070","Medway 001A",238500
"E06000035","Medway","E01016123","Medway 033C",238500
"E06000035","Medway","E01016155","Medway 008D",238750
"E06000035","Medway","E01016082","Medway 034D",240000
"E06000035","Medway","E01016106","Medway 036E",240000
"E06000035","Medway","E01016115","Medway 017C",240000
"E06000035","Medway","E01016125","Medway 021D",240000
"E06000035","Medway","E01016121","Medway 033A",240000
"E06000035","Medway","E01016095","Medway 025B",241050
"E06000035","Medway","E01016163","Medway 018D",242000
"E06000035","Medway","E01016094","Medway 025A",243500
"E06000035","Medway","E01016151","Medway 008A",244000
"E06000035","Medway","E01016142","Medway 002A",244270
"E06000035","Medway","E01016058","Medway 031A",245000
"E06000035","Medway","E01016135","Medway 006A",245000
"E06000035","Medway","E01016162","Medway 018C",245000
"E06000035","Medway","E01016101","Medway 032A",246000
"E06000035","Medway","E01016030","Medway 010A",247000
"E06000035","Medway","E01016065","Medway 027B",247500
"E06000035","Medway","E01016066","Medway 027C",247500
"E06000035","Medway","E01016100","Medway 036C",247500
"E06000035","Medway","E01016043","Medway 013C",250000
"E06000035","Medway","E01016104","Medway 032C",250000
"E06000035","Medway","E01016136","Medway 006B",250000
"E06000035","Medway","E01016157","Medway 011D",250000
"E06000035","Medway","E01016165","Medway 018F",250000
"E06000035","Medway","E01016167","Medway 023D",250000
"E06000035","Medway","E01016116","Medway 024A",250750
"E06000035","Medway","E01016128","Medway 024C",251500
"E06000035","Medway","E01016079","Medway 031C",253000
"E06000035","Medway","E01016124","Medway 026C",253500
"E06000035","Medway","E01016067","Medway 027D",255000
"E06000035","Medway","E01016122","Medway 033B",256500
"E06000035","Medway","E01016103","Medway 032B",258000
"E06000035","Medway","E01016088","Medway 029B",260000
"E06000035","Medway","E01016087","Medway 029A",260000
"E06000035","Medway","E01016168","Medway 037A",260000
"E06000035","Medway","E01016074","Medway 001D",262000
"E06000035","Medway","E01016166","Medway 023C",265000
"E06000035","Medway","E01016169","Medway 037B",265000
"E06000035","Medway","E01016149","Medway 002D",268750
"E06000035","Medway","E01016139","Medway 005D",273000
"E06000035","Medway","E01016075","Medway 003B",275000
"E06000035","Medway","E01016081","Medway 034C",280000
"E06000035","Medway","E01016026","Medway 028A",282500
"E06000035","Medway","E01016089","Medway 029C",285000
"E06000035","Medway","E01016105","Medway 036D",285000
"E06000035","Medway","E01016179","Medway 019D",285000
"E06000035","Medway","E01016092","Medway 036A",287500
"E06000035","Medway","E01016076","Medway 003C",290000
"E06000035","Medway","E01016172","Medway 037D",290000
"E06000035","Medway","E01016173","Medway 033D",290000
"E06000035","Medway","E01016132","Medway 024D",291500
"E06000035","Medway","E01016072","Medway 001C",297000
"E06000035","Medway","E01016143","Medway 003E",297500
"E06000035","Medway","E01016126","Medway 026D",299000
"E06000035","Medway","E01016147","Medway 004B",300000
"E06000035","Medway","E01016028","Medway 028C",301000
"E06000035","Medway","E01016176","Medway 030D",303750
"E06000035","Medway","E01016096","Medway 023B",305000
"E06000035","Medway","E01016175","Medway 019C",308000
"E06000035","Medway","E01016174","Medway 019B",312500
"E06000035","Medway","E01016027","Medway 028B",320000
"E06000035","Medway","E01016050","Medway 035A",320000
"E06000035","Medway","E01016060","Medway 038D",320000
"E06000035","Medway","E01016145","Medway 002C",325000
"E06000035","Medway","E01016090","Medway 029D",327500
"E06000035","Medway","E01016148","Medway 004C",327689
"E06000035","Medway","E01016138","Medway 005C",330000
"E06000035","Medway","E01016144","Medway 002B",338000
"E06000035","Medway","E01016093","Medway 023A",338750
"E06000035","Medway","E01016053","Medway 035D",340000
"E06000035","Medway","E01016130","Medway 014C",340000
"E06000035","Medway","E01016029","Medway 028D",343000
"E06000035","Medway","E01016131","Medway 014D",348650
"E06000035","Medway","E01016051","Medway 035B",351500
"E06000035","Medway","E01016152","Medway 008B",351500
"E06000035","Medway","E01016133","Medway 005A",359000
"E06000035","Medway","E01016119","Medway 026A",367500
"E06000035","Medway","E01016112","Medway 007D",370000
"E06000035","Medway","E01016086","Medway 030B",372750
"E06000035","Medway","E01016091","Medway 030C",375500
"E06000035","Medway","E01016073","Medway 003A",393000
"E06000035","Medway","E01016054","Medway 035E",396250
"E06000035","Medway","E01016085","Medway 030A",397500
"E06000035","Medway","E01016052","Medway 035C",425000
"E06000035","Medway","E01016134","Medway 005B",425000
