"LA_code","LA_name","LSOA_code","LSOA_name","y1"
"E07000106","Canterbury","E01024042","Canterbury 018A","300000"
"E07000106","Canterbury","E01024043","Canterbury 018B","460000"
"E07000106","Canterbury","E01024046","Canterbury 016C","410000"
"E07000106","Canterbury","E01024047","Canterbury 014A","294995"
"E07000106","Canterbury","E01024044","Canterbury 016A","254000"
"E07000106","Canterbury","E01024048","Canterbury 016D","250000"
"E07000106","Canterbury","E01024045","Canterbury 016B","380000"
"E07000106","Canterbury","E01024049","Canterbury 014B","250000"
"E07000106","Canterbury","E01032809","Canterbury 012F","390000"
"E07000106","Canterbury","E01024053","Canterbury 017B","342500"
"E07000106","Canterbury","E01024052","Canterbury 017A","282500"
"E07000106","Canterbury","E01024054","Canterbury 017C","385000"
"E07000106","Canterbury","E01024055","Canterbury 007A","335000"
"E07000106","Canterbury","E01024058","Canterbury 005C","315000"
"E07000106","Canterbury","E01024059","Canterbury 004A","270000"
"E07000106","Canterbury","E01024057","Canterbury 005B","315000"
"E07000106","Canterbury","E01024056","Canterbury 005A","573750"
"E07000106","Canterbury","E01024063","Canterbury 007C","330000"
"E07000106","Canterbury","E01024060","Canterbury 008A","312500"
"E07000106","Canterbury","E01024061","Canterbury 007B","260000"
"E07000106","Canterbury","E01024062","Canterbury 009A","230000"
"E07000106","Canterbury","E01024064","Canterbury 003A","305000"
"E07000106","Canterbury","E01024065","Canterbury 004B","265000"
"E07000106","Canterbury","E01024066","Canterbury 003B","241750"
"E07000106","Canterbury","E01024067","Canterbury 012C","369950"
"E07000106","Canterbury","E01024068","Canterbury 012D","365000"
"E07000106","Canterbury","E01024070","Canterbury 008C","455000"
"E07000106","Canterbury","E01024069","Canterbury 008B","367000"
"E07000106","Canterbury","E01024072","Canterbury 008D","333000"
"E07000106","Canterbury","E01024071","Canterbury 007D","302500"
"E07000106","Canterbury","E01024076","Canterbury 006D","243000"
"E07000106","Canterbury","E01024077","Canterbury 006E","344995"
"E07000106","Canterbury","E01024073","Canterbury 006A","278500"
"E07000106","Canterbury","E01024074","Canterbury 006B","330000"
"E07000106","Canterbury","E01024075","Canterbury 006C","255000"
"E07000106","Canterbury","E01024078","Canterbury 001A","140000"
"E07000106","Canterbury","E01024082","Canterbury 001D","272497.5"
"E07000106","Canterbury","E01024079","Canterbury 003C","267500"
"E07000106","Canterbury","E01024083","Canterbury 003D","305000"
"E07000106","Canterbury","E01024080","Canterbury 001B","250000"
"E07000106","Canterbury","E01024081","Canterbury 001C","182500"
"E07000106","Canterbury","E01024084","Canterbury 010A","320000"
"E07000106","Canterbury","E01024085","Canterbury 010B","310000"
"E07000106","Canterbury","E01024087","Canterbury 010D","337000"
"E07000106","Canterbury","E01024086","Canterbury 010C","220000"
"E07000106","Canterbury","E01024089","Canterbury 018D","420000"
"E07000106","Canterbury","E01024088","Canterbury 018C","365000"
"E07000106","Canterbury","E01024092","Canterbury 014D","239250"
"E07000106","Canterbury","E01024091","Canterbury 011A","210000"
"E07000106","Canterbury","E01024090","Canterbury 014C","230000"
"E07000106","Canterbury","E01024093","Canterbury 014E","281500"
"E07000106","Canterbury","E01024098","Canterbury 002D","325000"
"E07000106","Canterbury","E01024094","Canterbury 002A","320000"
"E07000106","Canterbury","E01024095","Canterbury 001E","296500"
"E07000106","Canterbury","E01024096","Canterbury 002B","334200"
"E07000106","Canterbury","E01024097","Canterbury 002C","377500"
"E07000106","Canterbury","E01024101","Canterbury 013C","255500"
"E07000106","Canterbury","E01024104","Canterbury 020A","251000"
"E07000106","Canterbury","E01024099","Canterbury 013A","227500"
"E07000106","Canterbury","E01024102","Canterbury 013D","338000"
"E07000106","Canterbury","E01024103","Canterbury 013E","279000"
"E07000106","Canterbury","E01024100","Canterbury 013B","460000"
"E07000106","Canterbury","E01024105","Canterbury 009B","360000"
"E07000106","Canterbury","E01024108","Canterbury 009D","290400"
"E07000106","Canterbury","E01024106","Canterbury 008E","325000"
"E07000106","Canterbury","E01024107","Canterbury 009C","300000"
"E07000106","Canterbury","E01024109","Canterbury 009E","360000"
"E07000106","Canterbury","E01024110","Canterbury 011B","294500"
"E07000106","Canterbury","E01024111","Canterbury 011C","249995"
"E07000106","Canterbury","E01024113","Canterbury 011E","285500"
"E07000106","Canterbury","E01024112","Canterbury 011D","260000"
"E07000106","Canterbury","E01024115","Canterbury 005E","375000"
"E07000106","Canterbury","E01024116","Canterbury 007E","491500"
"E07000106","Canterbury","E01024114","Canterbury 005D","399950"
"E07000106","Canterbury","E01024118","Canterbury 003E","270000"
"E07000106","Canterbury","E01024120","Canterbury 004E","260000"
"E07000106","Canterbury","E01024119","Canterbury 004D","235000"
"E07000106","Canterbury","E01024117","Canterbury 004C","320000"
"E07000106","Canterbury","E01024123","Canterbury 012E","338000"
"E07000106","Canterbury","E01032808","Canterbury 020G","227000"
"E07000106","Canterbury","E01032807","Canterbury 020F","243500"
"E07000106","Canterbury","E01024121","Canterbury 020B","312625"
"E07000106","Canterbury","E01024122","Canterbury 020C","242500"
"E07000106","Canterbury","E01024124","Canterbury 020D","407500"
"E07000106","Canterbury","E01024126","Canterbury 020E","226000"
"E07000106","Canterbury","E01024131","Canterbury 016E","415000"
"E07000106","Canterbury","E01024129","Canterbury 019B","258000"
"E07000106","Canterbury","E01024130","Canterbury 019C","247500"
"E07000106","Canterbury","E01024128","Canterbury 019A","229000"
"E07000106","Canterbury","E01024127","Canterbury 017D","307000"
